Leidimo serija ir nr.,Regionas,Rajonas,Nuosavybės forma,Urėdija,Girininkija,Kvartalas,Sklypai,Plotas,Kad. vietovė,Kad. blokas,Kad. nr.,Kirtimo rūšis,Galiojimo pradžia,Galiojimo pabaiga
A - 38633,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Jonavos miškų urėdija,Upninkų girininkija,722,12,0.3,4633,0006,0393,Plynas kirtimas,2017-10-31,2017-12-31
A - 38634,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Jonavos miškų urėdija,Upninkų girininkija,688,17,0.6,4633,0004,0251,Plynas kirtimas,2017-11-07,2017-12-31
A - 38635,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Jonavos miškų urėdija,Upninkų girininkija,688,"15,16,17",1.8,4633,0004,0253,Plynas kirtimas,2017-11-07,2017-12-31
A - 38642,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Jonavos miškų urėdija,Upninkų girininkija,688,"15,16",1.3,4633,0004,0252,Plynas kirtimas,2017-12-04,2018-12-31
A - 38642,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Jonavos miškų urėdija,Upninkų girininkija,688,"15,16,17,18,23",1.7,4633,0004,0252,Plynas kirtimas,2017-12-04,2018-12-31
A - 38643,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Jonavos miškų urėdija,Upninkų girininkija,147,14b,0.5,4633,0007,0061,Plynas sanitarinis kirtimas (PN),2017-12-08,2018-12-31
A - 38644,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Jonavos miškų urėdija,Upninkų girininkija,725,1a,0.4,4633,0007,0062,Plynas sanitarinis kirtimas (PN),2017-12-08,2018-12-31
A - 38644,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Jonavos miškų urėdija,Upninkų girininkija,725,1b,0.9,4633,0007,0062,Plynas sanitarinis kirtimas (PN),2017-12-08,2018-12-31
A - 38644,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Jonavos miškų urėdija,Upninkų girininkija,725,1c,0.7,4633,0007,0062,Plynas sanitarinis kirtimas (PN),2017-12-08,2018-12-31
A - 38645,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Jonavos miškų urėdija,Upninkų girininkija,34,14,0.2,4633,0002,0256,Plynas kirtimas,2017-12-08,2018-12-31
A - 38648,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Jonavos miškų urėdija,Upninkų girininkija,720,"6,8",0.8,4633,0007,0088,Plynas kirtimas,2017-12-19,2018-12-31
A - 10015,Kauno,Jonavos rajono kontroliuojama teritorija,valstybinė,Jonavos miškų urėdija,Užusalių girininkija,108,15,0.4,0,0,0,Atvejinis kirtimas,2017-01-06,2017-12-31
A - 10015,Kauno,Jonavos rajono kontroliuojama teritorija,valstybinė,Jonavos miškų urėdija,Užusalių girininkija,109,10,0.6,0,0,0,Plynas kirtimas,2017-01-06,2017-12-31
A - 10015,Kauno,Jonavos rajono kontroliuojama teritorija,valstybinė,Jonavos miškų urėdija,Užusalių girininkija,109,15,1.2,0,0,0,Atvejinis kirtimas,2017-01-06,2017-12-31
A - 10015,Kauno,Jonavos rajono kontroliuojama teritorija,valstybinė,Jonavos miškų urėdija,Užusalių girininkija,134,16,1.2,0,0,0,Atvejinis kirtimas,2017-01-06,2017-12-31
A - 10015,Kauno,Jonavos rajono kontroliuojama teritorija,valstybinė,Jonavos miškų urėdija,Užusalių girininkija,134,"5,8,39",1.0,0,0,0,Atvejinis kirtimas,2017-01-06,2017-12-31
A - 10015,Kauno,Jonavos rajono kontroliuojama teritorija,valstybinė,Jonavos miškų urėdija,Užusalių girininkija,142,"2,6,8,16",4.0,0,0,0,Plynas kirtimas,2017-01-06,2017-12-31
A - 10015,Kauno,Jonavos rajono kontroliuojama teritorija,valstybinė,Jonavos miškų urėdija,Užusalių girininkija,161,14,1.7,0,0,0,Atvejinis kirtimas,2017-01-06,2017-12-31
A - 10015,Kauno,Jonavos rajono kontroliuojama teritorija,valstybinė,Jonavos miškų urėdija,Užusalių girininkija,161,"15,17",1.0,0,0,0,Plynas kirtimas,2017-01-06,2017-12-31
A - 10015,Kauno,Jonavos rajono kontroliuojama teritorija,valstybinė,Jonavos miškų urėdija,Užusalių girininkija,173,1,0.5,0,0,0,Plynas kirtimas,2017-01-06,2017-12-31
A - 10015,Kauno,Jonavos rajono kontroliuojama teritorija,valstybinė,Jonavos miškų urėdija,Užusalių girininkija,174,15,0.4,0,0,0,Plynas kirtimas,2017-01-06,2017-12-31
A - 10015,Kauno,Jonavos rajono kontroliuojama teritorija,valstybinė,Jonavos miškų urėdija,Užusalių girininkija,175,1,0.1,0,0,0,Plynas kirtimas,2017-01-06,2017-12-31
A - 10019,Kauno,Jonavos rajono kontroliuojama teritorija,valstybinė,Jonavos miškų urėdija,Užusalių girininkija,143,1,0.7,0,0,0,Plynas kirtimas,2017-01-10,2017-12-31
A - 10019,Kauno,Jonavos rajono kontroliuojama teritorija,valstybinė,Jonavos miškų urėdija,Užusalių girininkija,143,3,2.0,0,0,0,Plynas kirtimas,2017-01-10,2017-12-31
A - 10024,Kauno,Jonavos rajono kontroliuojama teritorija,valstybinė,Jonavos miškų urėdija,Užusalių girininkija,119,"22,26,32",2.4,0,0,0,Plynas kirtimas,2017-01-27,2017-12-31
A - 10024,Kauno,Jonavos rajono kontroliuojama teritorija,valstybinė,Jonavos miškų urėdija,Užusalių girininkija,133,"5,14",1.6,0,0,0,Plynas kirtimas,2017-01-27,2017-12-31
A - 10024,Kauno,Jonavos rajono kontroliuojama teritorija,valstybinė,Jonavos miškų urėdija,Užusalių girininkija,136,"4,10",1.4,0,0,0,Plynas kirtimas,2017-01-27,2017-12-31
A - 10024,Kauno,Jonavos rajono kontroliuojama teritorija,valstybinė,Jonavos miškų urėdija,Užusalių girininkija,146,4,0.8,0,0,0,Plynas kirtimas,2017-01-27,2017-12-31
A - 10024,Kauno,Jonavos rajono kontroliuojama teritorija,valstybinė,Jonavos miškų urėdija,Užusalių girininkija,146,5,0.3,0,0,0,Plynas kirtimas,2017-01-27,2017-12-31
A - 10026,Kauno,Jonavos rajono kontroliuojama teritorija,valstybinė,Jonavos miškų urėdija,Užusalių girininkija,120,"25,26",1.1,0,0,0,Plynas kirtimas,2017-02-07,2017-12-31
A - 10026,Kauno,Jonavos rajono kontroliuojama teritorija,valstybinė,Jonavos miškų urėdija,Užusalių girininkija,124,"6,11",2.4,0,0,0,Plynas kirtimas,2017-02-07,2017-12-31
A - 10026,Kauno,Jonavos rajono kontroliuojama teritorija,valstybinė,Jonavos miškų urėdija,Užusalių girininkija,22,"14,15,32,33,23,24",3.8,0,0,0,Plynas kirtimas,2017-02-07,2017-12-31
A - 10026,Kauno,Jonavos rajono kontroliuojama teritorija,valstybinė,Jonavos miškų urėdija,Užusalių girininkija,47,16,2.5,0,0,0,Atvejinis kirtimas,2017-02-07,2017-12-31
A - 10026,Kauno,Jonavos rajono kontroliuojama teritorija,valstybinė,Jonavos miškų urėdija,Užusalių girininkija,48,10,0.6,0,0,0,Atvejinis kirtimas,2017-02-07,2017-12-31
A - 10031,Kauno,Jonavos rajono kontroliuojama teritorija,valstybinė,Jonavos miškų urėdija,Užusalių girininkija,23,10,0.2,0,0,0,Plynas kirtimas,2017-03-07,2017-12-31
A - 10031,Kauno,Jonavos rajono kontroliuojama teritorija,valstybinė,Jonavos miškų urėdija,Užusalių girininkija,48,14,2.2,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2017-03-07,2017-12-31
A - 10035,Kauno,Jonavos rajono kontroliuojama teritorija,valstybinė,Jonavos miškų urėdija,Užusalių girininkija,125,1,0.4,0,0,0,Plynas kirtimas,2017-03-09,2017-12-31
A - 10035,Kauno,Jonavos rajono kontroliuojama teritorija,valstybinė,Jonavos miškų urėdija,Užusalių girininkija,156,8,0.5,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2017-03-09,2017-12-31
A - 10035,Kauno,Jonavos rajono kontroliuojama teritorija,valstybinė,Jonavos miškų urėdija,Užusalių girininkija,177,21,0.2,0,0,0,Atvejinis kirtimas,2017-03-09,2017-12-31
A - 10035,Kauno,Jonavos rajono kontroliuojama teritorija,valstybinė,Jonavos miškų urėdija,Užusalių girininkija,177,22,1.0,0,0,0,Atvejinis kirtimas,2017-03-09,2017-12-31
A - 10035,Kauno,Jonavos rajono kontroliuojama teritorija,valstybinė,Jonavos miškų urėdija,Užusalių girininkija,35,16,0.2,0,0,0,Plynas sanitarinis kirtimas (PN),2017-03-09,2017-12-31
A - 10045,Kauno,Jonavos rajono kontroliuojama teritorija,valstybinė,Jonavos miškų urėdija,Užusalių girininkija,45,1,0.8,0,0,0,Plynas kirtimas,2017-05-09,2017-12-31
A - 10045,Kauno,Jonavos rajono kontroliuojama teritorija,valstybinė,Jonavos miškų urėdija,Užusalių girininkija,45,7,0.9,0,0,0,Plynas kirtimas,2017-05-09,2017-12-31
A - 11056,Kauno,Jonavos rajono kontroliuojama teritorija,valstybinė,Jonavos miškų urėdija,Užusalių girininkija,105,11,2.1,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2017-07-24,2017-12-31
A - 11056,Kauno,Jonavos rajono kontroliuojama teritorija,valstybinė,Jonavos miškų urėdija,Užusalių girininkija,119,"11,14",1.1,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2017-07-24,2017-12-31
A - 11064,Kauno,Jonavos rajono kontroliuojama teritorija,valstybinė,Jonavos miškų urėdija,Užusalių girininkija,154,11,1.6,0,0,0,Plynas kirtimas,2017-10-03,2017-12-31
A - 11064,Kauno,Jonavos rajono kontroliuojama teritorija,valstybinė,Jonavos miškų urėdija,Užusalių girininkija,97,"1,4",1.3,0,0,0,Plynas kirtimas,2017-10-03,2017-12-31
A - 11068,Kauno,Jonavos rajono kontroliuojama teritorija,valstybinė,Jonavos miškų urėdija,Užusalių girininkija,143,21,0.8,0,0,0,Plynas kirtimas,2017-10-18,2017-12-31
A - 11068,Kauno,Jonavos rajono kontroliuojama teritorija,valstybinė,Jonavos miškų urėdija,Užusalių girininkija,146,8,2.0,0,0,0,Atrankinis kirtimas,2017-10-18,2017-12-31
A - 11068,Kauno,Jonavos rajono kontroliuojama teritorija,valstybinė,Jonavos miškų urėdija,Užusalių girininkija,36,26,2.1,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2017-10-18,2017-12-31
A - 11068,Kauno,Jonavos rajono kontroliuojama teritorija,valstybinė,Jonavos miškų urėdija,Užusalių girininkija,94,13,1.4,0,0,0,Atvejinis kirtimas,2017-10-18,2017-12-31
A - 11075,Kauno,Jonavos rajono kontroliuojama teritorija,valstybinė,Jonavos miškų urėdija,Užusalių girininkija,25,38,0.6,0,0,0,Plynas kirtimas,2017-11-29,2017-12-31
A - 30183,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Jonavos miškų urėdija,Užusalių girininkija,190,32,0.2,4630,0006,0221,Plynas kirtimas,2017-01-10,2017-12-31
A - 33507,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Jonavos miškų urėdija,Užusalių girininkija,192,"11,18,19",0.8,4630,0006,0288,Plynas kirtimas,2017-01-31,2017-12-31
A - 33520,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Jonavos miškų urėdija,Užusalių girininkija,633,54,0.6,4630,0005,0375,Plynas kirtimas,2017-02-21,2017-12-31
A - 33521,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Jonavos miškų urėdija,Užusalių girininkija,11,31,1.4,4630,0003,0277,Plynas kirtimas,2017-02-21,2017-12-31
A - 33522,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Jonavos miškų urėdija,Užusalių girininkija,188,"4,11",0.5,4630,0006,0641,Plynas kirtimas,2017-02-23,2017-12-31
A - 33528,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Jonavos miškų urėdija,Užusalių girininkija,636,27,0.7,4630,0006,0249,Plynas kirtimas,2017-02-28,2017-12-31
A - 33529,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Jonavos miškų urėdija,Užusalių girininkija,636,27,0.2,4630,0006,0249,Atrankinis kirtimas,2017-02-28,2017-12-31
A - 33536,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Jonavos miškų urėdija,Užusalių girininkija,188,"36,39",0.7,4630,0006,0219,Plynas kirtimas,2017-03-14,2017-12-31
A - 33536,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Jonavos miškų urėdija,Užusalių girininkija,192,8,0.5,4630,0006,0219,Plynas kirtimas,2017-03-14,2017-12-31
A - 33537,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Jonavos miškų urėdija,Užusalių girininkija,188,40,0.4,4630,0006,0219,Atrankinis kirtimas,2017-03-14,2017-12-31
A - 33537,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Jonavos miškų urėdija,Užusalių girininkija,188,"40a,41",0.3,4630,0006,0219,Plynas kirtimas,2017-03-14,2017-12-31
A - 33538,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Jonavos miškų urėdija,Užusalių girininkija,655,"53,54",1.8,4638,0001,0035,Plynas kirtimas,2017-03-17,2017-12-31
A - 33540,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Jonavos miškų urėdija,Užusalių girininkija,193,7,0.9,4630,0006,0222,Plynas kirtimas,2017-03-17,2017-12-31
A - 33540,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Jonavos miškų urėdija,Užusalių girininkija,193,9,0.3,4630,0006,0222,Plynas kirtimas,2017-03-17,2017-12-31
A - 33541,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Jonavos miškų urėdija,Užusalių girininkija,193,20,0.2,4630,0006,0222,Atrankinis kirtimas,2017-03-17,2017-12-31
A - 33541,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Jonavos miškų urėdija,Užusalių girininkija,193,6,0.4,4630,0006,0222,Atrankinis kirtimas,2017-03-17,2017-12-31
A - 33542,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Jonavos miškų urėdija,Užusalių girininkija,51,1,0.2,4630,0003,0280,Atrankinis kirtimas,2017-03-17,2017-12-31
A - 33548,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Jonavos miškų urėdija,Užusalių girininkija,667,9a,0.5,4638,0001,0329,Plynas kirtimas,2017-03-31,2017-12-31
A - 33549,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Jonavos miškų urėdija,Užusalių girininkija,667,10a,0.1,4638,0001,0406,Plynas kirtimas,2017-03-31,2017-12-31
A - 33549,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Jonavos miškų urėdija,Užusalių girininkija,667,12a,0.1,4638,0001,0406,Plynas kirtimas,2017-03-31,2017-12-31
A - 33550,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Jonavos miškų urėdija,Užusalių girininkija,667,16a,0.4,4638,0001,0406,Atrankinis kirtimas,2017-03-31,2017-12-31
A - 33801,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Jonavos miškų urėdija,Užusalių girininkija,30,14,0.2,4630,0003,0279,Atrankinis kirtimas,2017-04-11,2017-12-31
A - 33801,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Jonavos miškų urėdija,Užusalių girininkija,30,"14a,17",0.4,4630,0003,0279,Plynas kirtimas,2017-04-11,2017-12-31
A - 33833,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Jonavos miškų urėdija,Užusalių girininkija,636,29,0.6,4630,0006,0223,Atrankinis kirtimas,2017-06-27,2017-12-31
A - 33833,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Jonavos miškų urėdija,Užusalių girininkija,636,29a,0.1,4630,0006,0223,Plynas kirtimas,2017-06-27,2017-12-31
A - 33842,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Jonavos miškų urėdija,Užusalių girininkija,644,9,0.8,4638,0001,0116,Plynas kirtimas,2017-07-18,2017-12-31
A - 38622,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Jonavos miškų urėdija,Užusalių girininkija,118,7,1.9,4630,0006,0035,Atrankinis kirtimas,2017-09-15,2017-12-31
A - 38622,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Jonavos miškų urėdija,Užusalių girininkija,189,11,1.0,4630,0006,0035,Atrankinis kirtimas,2017-09-15,2017-12-31
A - 38636,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Jonavos miškų urėdija,Užusalių girininkija,644,29a,0.8,4638,0001,0066,Plynas kirtimas,2017-11-07,2017-12-31
A - 38640,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Jonavos miškų urėdija,Užusalių girininkija,633,"17,17a",1.0,4630,0005,0046,Atrankinis kirtimas,2017-11-14,2017-12-31
A - 38649,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Jonavos miškų urėdija,Užusalių girininkija,667,"36,41",2.2,4638,0001,0150,Plynas kirtimas,2017-12-19,2018-12-31
A - 38649,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Jonavos miškų urėdija,Užusalių girininkija,667,36a,0.4,4638,0001,0150,Plynas kirtimas,2017-12-19,2018-12-31
A - 30174,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Kėdainių miškų urėdija,Kėdainių girininkija,261,12,0.4,4623,0006,0106,Plynas kirtimas,2017-01-03,2017-12-31
A - 30175,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Kėdainių miškų urėdija,Kėdainių girininkija,264,"10a,14a,15a,15b",1.4,4623,0006,0128,Plynas kirtimas,2017-01-03,2017-12-31
A - 30193,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Kėdainių miškų urėdija,Kėdainių girininkija,260,"10a,12a",2.1,4623,0006,0074,Atvejinis kirtimas,2017-01-13,2017-12-31
A - 33508,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Kėdainių miškų urėdija,Kėdainių girininkija,256,9a,0.5,4623,0006,0123,Plynas kirtimas,2017-02-03,2017-12-31
A - 33508,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Kėdainių miškų urėdija,Kėdainių girininkija,259,"15a,16a",1.2,4623,0006,0123,Plynas kirtimas,2017-02-03,2017-12-31
A - 33539,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Kėdainių miškų urėdija,Kėdainių girininkija,253,"1,2",1.7,4603,0005,0138,Plynas kirtimas,2017-03-17,2017-12-31
A - 33546,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Kėdainių miškų urėdija,Kėdainių girininkija,289,21,1.3,4623,0002,0125,Plynas kirtimas,2017-03-28,2017-12-31
A - 33547,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Kėdainių miškų urėdija,Kėdainių girininkija,290,17,2.1,4623,0002,0125,Plynas kirtimas,2017-03-28,2017-12-31
A - 33547,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Kėdainių miškų urėdija,Kėdainių girininkija,291,27,0.5,4623,0002,0125,Plynas kirtimas,2017-03-28,2017-12-31
A - 33804,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Kėdainių miškų urėdija,Kėdainių girininkija,259,"2,3",1.5,4623,0006,0129,Plynas kirtimas,2017-04-14,2017-12-31
A - 33805,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Kėdainių miškų urėdija,Kėdainių girininkija,289,"19,21",3.0,4623,0002,0124,Plynas kirtimas,2017-04-21,2017-12-31
A - 33807,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Kėdainių miškų urėdija,Kėdainių girininkija,557,14a,1.3,4623,0006,0076,Plynas kirtimas,2017-05-05,2017-12-31
A - 33819,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Kėdainių miškų urėdija,Kėdainių girininkija,553,2,1.2,4623,0004,0032,Plynas kirtimas,2017-05-26,2017-12-31
A - 33834,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Kėdainių miškų urėdija,Kėdainių girininkija,260,"18a,21a",1.5,4623,0006,0084,Plynas kirtimas,2017-06-30,2017-12-31
A - 33834,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Kėdainių miškų urėdija,Kėdainių girininkija,260,"19a,20a",1.3,4623,0006,0084,Plynas kirtimas,2017-06-30,2017-12-31
A - 38624,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Kėdainių miškų urėdija,Kėdainių girininkija,262,"19,20,21",2.5,4623,0006,0083,Plynas kirtimas,2017-09-15,2017-12-31
A - 38630,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Kėdainių miškų urėdija,Kėdainių girininkija,291,27b,1.1,4623,0002,0127,Plynas kirtimas,2017-10-20,2017-12-31
A - 38630,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Kėdainių miškų urėdija,Kėdainių girininkija,291,"30a,27a",2.5,4623,0002,0127,Plynas kirtimas,2017-10-20,2017-12-31
A - 38637,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Kėdainių miškų urėdija,Kėdainių girininkija,289,"13,14",3.0,4623,0002,0161,Plynas kirtimas,2017-11-14,2017-12-31
A - 38637,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Kėdainių miškų urėdija,Kėdainių girininkija,289,"9,10",2.4,4623,0002,0161,Plynas kirtimas,2017-11-14,2017-12-31
A - 30173,Kauno,Jonavos rajono kontroliuojama teritorija,privati,Kėdainių miškų urėdija,Lančiūnavos girininkija,243,8,2.5,4603,0003,0009,Plynas kirtimas,2017-01-03,2017-12-31
A - 28184,Kauno,Jurbarko rajono kontroliuojama teritorija,privati,Jurbarko miškų urėdija,Balandinės girininkija,13,18a,0.7,9450,0002,0178,Plynas kirtimas,2017-01-01,2017-12-31
A - 28200,Kauno,Jurbarko rajono kontroliuojama teritorija,privati,Jurbarko miškų urėdija,Balandinės girininkija,13,54c,1.1,9450,0002,0154,Plynas kirtimas,2017-01-11,2017-12-31
A - 30359,Kauno,Jurbarko rajono kontroliuojama teritorija,privati,Jurbarko miškų urėdija,Balandinės girininkija,24,31a,0.5,9450,0003,0063,Plynas kirtimas,2017-01-16,2017-12-31
A - 30359,Kauno,Jurbarko rajono kontroliuojama teritorija,privati,Jurbarko miškų urėdija,Balandinės girininkija,24,32a,1.2,9450,0003,0063,Plynas kirtimas,2017-01-16,2017-12-31
A - 30361,Kauno,Jurbarko rajono kontroliuojama teritorija,privati,Jurbarko miškų urėdija,Balandinės girininkija,13,33b,0.9,9450,0021,0054,Atvejinis kirtimas,2017-01-20,2017-12-31
A - 30366,Kauno,Jurbarko rajono kontroliuojama teritorija,privati,Jurbarko miškų urėdija,Balandinės girininkija,41,11a,1.0,9495,0003,0113,Plynas kirtimas,2017-01-25,2017-12-31
A - 30372,Kauno,Jurbarko rajono kontroliuojama teritorija,privati,Jurbarko miškų urėdija,Balandinės girininkija,21,65,1.2,9450,0004,0060,Plynas kirtimas,2017-01-27,2017-12-31
A - 30372,Kauno,Jurbarko rajono kontroliuojama teritorija,privati,Jurbarko miškų urėdija,Balandinės girininkija,21,66,0.4,9450,0004,0060,Plynas kirtimas,2017-01-27,2017-12-31
A - 30375,Kauno,Jurbarko rajono kontroliuojama teritorija,privati,Jurbarko miškų urėdija,Balandinės girininkija,320,"9,11,12",1.7,9437,0003,0057,Atrankinis san.kirt.,2017-01-31,2017-12-31
A - 30377,Kauno,Jurbarko rajono kontroliuojama teritorija,privati,Jurbarko miškų urėdija,Balandinės girininkija,310,5,1.0,9437,0001,0126,Atrankinis kirtimas,2017-02-06,2017-12-31
A - 30378,Kauno,Jurbarko rajono kontroliuojama teritorija,privati,Jurbarko miškų urėdija,Balandinės girininkija,12,74a,0.2,9450,0001,0102,Plynas kirtimas,2017-02-06,2017-12-31
