Leidimo serija ir nr.,Regionas,Rajonas,Nuosavybės forma,Urėdija,Girininkija,Kvartalas,Sklypai,Plotas,Kad. vietovė,Kad. blokas,Kad. nr.,Kirtimo rūšis,Galiojimo pradžia,Galiojimo pabaiga
A - 21902,Šiaulių,Mažeikių rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Balėnų girininkija,294,29,0.4,6174,0004,0247,Plynas sanitarinis kirtimas (PN),2016-04-14,2016-12-31
A - 21913,Šiaulių,Mažeikių rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Balėnų girininkija,53,10,0.4,6107,0001,0061,Plynas kirtimas,2016-05-02,2016-12-31
A - 21913,Šiaulių,Mažeikių rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Balėnų girininkija,53,7b,0.1,6107,0001,0061,Plynas kirtimas,2016-05-02,2016-12-31
A - 21913,Šiaulių,Mažeikių rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Balėnų girininkija,53,7d,0.3,6107,0001,0061,Plynas kirtimas,2016-05-02,2016-12-31
A - 7055,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Balėnų girininkija,21,19,2.1,0,0,0,Plynas kirtimas,2016-01-06,2016-12-31
A - 7055,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Balėnų girininkija,22,2,1.0,0,0,0,Atvejinis kirtimas,2016-01-06,2016-12-31
A - 7055,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Balėnų girininkija,22,3a,0.2,0,0,0,Atvejinis kirtimas,2016-01-06,2016-12-31
A - 7055,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Balėnų girininkija,44,23,2.3,0,0,0,Plynas kirtimas,2016-01-06,2016-12-31
A - 7055,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Balėnų girininkija,58,18,0.9,0,0,0,Plynas kirtimas,2016-01-06,2016-12-31
A - 7055,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Balėnų girininkija,58,9,1.1,0,0,0,Plynas kirtimas,2016-01-06,2016-12-31
A - 7055,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Balėnų girininkija,62,15,1.2,0,0,0,Atvejinis kirtimas,2016-01-06,2016-12-31
A - 7063,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Balėnų girininkija,21,22,0.5,0,0,0,Plynas kirtimas,2016-01-25,2016-12-31
A - 7063,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Balėnų girininkija,21,27,1.3,0,0,0,Plynas kirtimas,2016-01-25,2016-12-31
A - 7063,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Balėnų girininkija,21,33,0.5,0,0,0,Atvejinis kirtimas,2016-01-25,2016-12-31
A - 7063,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Balėnų girininkija,22,"3b,9a,10a",1.2,0,0,0,Plynas kirtimas,2016-01-25,2016-12-31
A - 7063,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Balėnų girininkija,3,22,0.7,0,0,0,Atvejinis kirtimas,2016-01-25,2016-12-31
A - 7063,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Balėnų girininkija,54,33,0.8,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2016-01-25,2016-12-31
A - 7063,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Balėnų girininkija,62,23,0.6,0,0,0,Atvejinis kirtimas,2016-01-25,2016-12-31
A - 7063,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Balėnų girininkija,69,10a,0.6,0,0,0,Plynas kirtimas,2016-01-25,2016-12-31
A - 7066,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Kairiškių girininkija,54,15a,0.1,0,0,0,Plynas kirtimas,2016-02-08,2016-12-31
A - 7066,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Kairiškių girininkija,54,16a,0.8,0,0,0,Plynas kirtimas,2016-02-08,2016-12-31
A - 7066,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Kairiškių girininkija,54,31a,0.7,0,0,0,Plynas kirtimas,2016-02-08,2016-12-31
A - 7066,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Kairiškių girininkija,54,41c,0.4,0,0,0,Plynas kirtimas,2016-02-08,2016-12-31
A - 7066,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Kairiškių girininkija,54,42,0.8,0,0,0,Plynas kirtimas,2016-02-08,2016-12-31
A - 7066,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Kairiškių girininkija,54,44b,0.5,0,0,0,Plynas kirtimas,2016-02-08,2016-12-31
A - 7066,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Kairiškių girininkija,55,4,1.1,0,0,0,Plynas kirtimas,2016-02-08,2016-12-31
A - 7066,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Kairiškių girininkija,63,11,2.2,0,0,0,Atvejinis kirtimas,2016-02-08,2016-12-31
A - 7066,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Kairiškių girininkija,63,9a,0.1,0,0,0,Atvejinis kirtimas,2016-02-08,2016-12-31
A - 7081,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Kairiškių girininkija,15,16a,1.6,0,0,0,Atvejinis kirtimas,2016-04-14,2016-12-31
A - 7081,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Kairiškių girininkija,15,16b,3.4,0,0,0,Atvejinis kirtimas,2016-04-14,2016-12-31
A - 20450,Šiaulių,Mažeikių rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Kapėnų girininkija,593,50a,1.0,3248,0004,0047,Plynas kirtimas,2016-01-01,2016-12-31
A - 20450,Šiaulių,Mažeikių rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Kapėnų girininkija,593,52c,0.4,3248,0004,0047,Plynas kirtimas,2016-01-01,2016-12-31
A - 20456,Šiaulių,Mažeikių rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Kapėnų girininkija,551,26a,1.6,3250,0008,0047,Atrankinis kirtimas,2016-01-04,2016-12-31
A - 20456,Šiaulių,Mažeikių rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Kapėnų girininkija,551,26b,0.1,3250,0008,0047,Atvejinis kirtimas,2016-01-04,2016-12-31
A - 20456,Šiaulių,Mažeikių rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Kapėnų girininkija,551,"28,29,30,30a",2.5,3250,0008,0047,Plynas kirtimas,2016-01-04,2016-12-31
A - 20458,Šiaulių,Mažeikių rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Kapėnų girininkija,556,26,1.1,3250,0005,0079,Plynas kirtimas,2016-01-06,2016-12-31
A - 20458,Šiaulių,Mažeikių rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Kapėnų girininkija,556,26b,0.2,3250,0005,0079,Plynas kirtimas,2016-01-06,2016-12-31
A - 20458,Šiaulių,Mažeikių rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Kapėnų girininkija,556,26d,0.3,3250,0005,0079,Plynas kirtimas,2016-01-06,2016-12-31
A - 20462,Šiaulių,Mažeikių rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Kapėnų girininkija,583,13,0.2,3218,0005,0009,Plynas kirtimas,2016-01-18,2016-12-31
A - 21863,Šiaulių,Mažeikių rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Kapėnų girininkija,560,46a,0.2,3250,0002,0036,Plynas kirtimas,2016-03-23,2016-12-31
A - 21894,Šiaulių,Mažeikių rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Kapėnų girininkija,578,"26,25",0.4,3218,0003,0029,Plynas kirtimas,2016-04-04,2016-12-31
A - 21907,Šiaulių,Mažeikių rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Kapėnų girininkija,560,46b,0.2,3250,0002,0036,Atvejinių kirtimų (paskutinis atvejis),2016-04-18,2016-12-31
A - 7056,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Kapėnų girininkija,17,34,1.7,0,0,0,Plynas kirtimas,2016-01-07,2016-12-31
A - 7056,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Kapėnų girininkija,19,24,0.8,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2016-01-07,2016-12-31
A - 7056,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Kapėnų girininkija,2,12a,0.7,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2016-01-07,2016-12-31
A - 7056,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Kapėnų girininkija,2,5a,2.2,0,0,0,Atvejinis kirtimas,2016-01-07,2016-12-31
A - 7056,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Kapėnų girininkija,20,25,0.6,0,0,0,Plynas kirtimas,2016-01-07,2016-12-31
A - 7056,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Kapėnų girininkija,61,2,0.9,0,0,0,Atvejinis kirtimas,2016-01-07,2016-12-31
A - 7056,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Kapėnų girininkija,61,8,0.9,0,0,0,Atvejinis kirtimas,2016-01-07,2016-12-31
A - 7078,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Kapėnų girininkija,20,2a,1.9,0,0,0,Plynas kirtimas,2016-03-25,2016-12-31
A - 7053,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Kruopių girininkija,37,8,1.1,0,0,0,Atvejinis kirtimas,2016-01-08,2016-12-31
A - 7053,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Kruopių girininkija,81,11,0.7,0,0,0,Plynas kirtimas,2016-01-08,2016-12-31
A - 7053,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Kruopių girininkija,81,2a,1.3,0,0,0,Plynas kirtimas,2016-01-08,2016-12-31
A - 7069,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Kruopių girininkija,19,2,1.0,0,0,0,Plynas kirtimas,2016-02-12,2016-12-31
A - 7069,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Kruopių girininkija,19,"4a,5a,10a",1.7,0,0,0,Plynas kirtimas,2016-02-12,2016-12-31
A - 7075,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Kruopių girininkija,77,21,0.1,0,0,0,Plynas kirtimas,2016-03-14,2016-12-31
A - 7075,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Kruopių girininkija,81,4a,0.6,0,0,0,Plynas kirtimas,2016-03-14,2016-12-31
A - 7075,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Kruopių girininkija,81,5,0.7,0,0,0,Plynas kirtimas,2016-03-14,2016-12-31
A - 7075,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Kruopių girininkija,81,5b,0.6,0,0,0,Plynas kirtimas,2016-03-14,2016-12-31
A - 20451,Šiaulių,Mažeikių rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Mažeikių girininkija,45,3,1.1,6124,0001,0053,Plynas kirtimas,2016-01-04,2016-12-31
A - 20452,Šiaulių,Mažeikių rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Mažeikių girininkija,198,"4,5a",1.5,6124,0001,0143,Plynas kirtimas,2016-01-04,2016-12-31
A - 20453,Šiaulių,Mažeikių rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Mažeikių girininkija,198,"4a,6",1.5,6124,0001,0143,Plynas kirtimas,2016-01-04,2016-12-31
A - 20457,Šiaulių,Mažeikių rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Mažeikių girininkija,208,15a,0.4,6167,0001,0001,Plynas kirtimas,2016-01-06,2016-12-31
A - 20457,Šiaulių,Mažeikių rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Mažeikių girininkija,208,15c,0.4,6167,0001,0001,Plynas kirtimas,2016-01-06,2016-12-31
A - 20472,Šiaulių,Mažeikių rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Mažeikių girininkija,195,"40a,40c,41a",1.4,6101,0003,0010,Plynas kirtimas,2016-02-01,2016-12-31
A - 20472,Šiaulių,Mažeikių rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Mažeikių girininkija,195,"41,41b",1.6,6101,0003,0010,Plynas kirtimas,2016-02-01,2016-12-31
A - 20477,Šiaulių,Mažeikių rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Mažeikių girininkija,225,40,1.3,6140,0001,0012,Plynas kirtimas,2016-02-08,2016-12-31
A - 20477,Šiaulių,Mažeikių rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Mažeikių girininkija,225,40a,0.2,6140,0001,0012,Plynas kirtimas,2016-02-08,2016-12-31
A - 20479,Šiaulių,Mažeikių rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Mažeikių girininkija,236,34,1.7,6140,0005,0132,Atvejinis kirtimas,2016-02-08,2016-12-31
A - 20479,Šiaulių,Mažeikių rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Mažeikių girininkija,236,"52,53",0.9,6140,0005,0132,Plynas kirtimas,2016-02-08,2016-12-31
A - 20483,Šiaulių,Mažeikių rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Mažeikių girininkija,223,51,0.5,6140,0006,0092,Plynas kirtimas,2016-02-15,2016-12-31
A - 20484,Šiaulių,Mažeikių rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Mažeikių girininkija,246,27a,0.2,6120,0006,0170,Atvejinis kirtimas,2016-02-15,2016-12-31
A - 20484,Šiaulių,Mažeikių rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Mažeikių girininkija,246,27a,0.6,6120,0006,0170,Plynas kirtimas,2016-02-15,2016-12-31
A - 20484,Šiaulių,Mažeikių rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Mažeikių girininkija,246,28a,0.1,6120,0006,0170,Plynas kirtimas,2016-02-15,2016-12-31
A - 20484,Šiaulių,Mažeikių rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Mažeikių girininkija,246,28c,0.9,6120,0006,0170,Atrankinis kirtimas,2016-02-15,2016-12-31
A - 20484,Šiaulių,Mažeikių rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Mažeikių girininkija,246,31c,0.1,6120,0006,0170,Plynas kirtimas,2016-02-15,2016-12-31
A - 20485,Šiaulių,Mažeikių rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Mažeikių girininkija,246,"26a,26b",0.7,6120,0006,0169,Plynas kirtimas,2016-02-15,2016-12-31
A - 20485,Šiaulių,Mažeikių rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Mažeikių girininkija,246,28d,0.1,6120,0006,0169,Plynas kirtimas,2016-02-15,2016-12-31
A - 20485,Šiaulių,Mažeikių rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Mažeikių girininkija,246,30b,0.3,6120,0006,0169,Plynas kirtimas,2016-02-15,2016-12-31
A - 20485,Šiaulių,Mažeikių rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Mažeikių girininkija,246,31a,0.3,6120,0006,0169,Plynas kirtimas,2016-02-15,2016-12-31
A - 20488,Šiaulių,Mažeikių rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Mažeikių girininkija,212,22,0.1,6110,0011,0164,Plynas sanitarinis kirtimas (PN),2016-02-15,2016-12-31
A - 20493,Šiaulių,Mažeikių rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Mažeikių girininkija,62,28,0.2,3238,0003,0083,Plynas kirtimas,2016-02-22,2016-12-31
A - 21891,Šiaulių,Mažeikių rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Mažeikių girininkija,191,2-4,4.3,6101,0005,0139,Plynas sanitarinis kirtimas (PN),2016-03-14,2016-12-31
A - 21896,Šiaulių,Mažeikių rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Mažeikių girininkija,181,31,0.1,6127,0002,0202,Plynas kirtimas,2016-04-06,2016-12-31
A - 21896,Šiaulių,Mažeikių rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Mažeikių girininkija,181,31a,0.1,6127,0002,0202,Atrankinis kirtimas,2016-04-06,2016-12-31
A - 21896,Šiaulių,Mažeikių rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Mažeikių girininkija,181,31c,0.2,6127,0002,0202,Atrankinis kirtimas,2016-04-06,2016-12-31
A - 21896,Šiaulių,Mažeikių rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Mažeikių girininkija,181,42a,0.5,6127,0002,0202,Atrankinis kirtimas,2016-04-06,2016-12-31
A - 21896,Šiaulių,Mažeikių rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Mažeikių girininkija,181,43,2.2,6127,0002,0202,Atrankinis kirtimas,2016-04-06,2016-12-31
A - 21896,Šiaulių,Mažeikių rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Mažeikių girininkija,181,43a,0.2,6127,0002,0202,Plynas kirtimas,2016-04-06,2016-12-31
A - 21896,Šiaulių,Mažeikių rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Mažeikių girininkija,181,48,0.1,6127,0002,0202,Plynas kirtimas,2016-04-06,2016-12-31
A - 21905,Šiaulių,Mažeikių rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Mažeikių girininkija,60,"22,27,28",1.1,3238,0006,0145,Atvejinis kirtimas,2016-04-18,2016-12-31
A - 21909,Šiaulių,Mažeikių rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Mažeikių girininkija,179,22a,0.5,6127,0004,0135,Plynas kirtimas,2016-04-25,2016-12-31
A - 21910,Šiaulių,Mažeikių rajono kontroliuojama teritorija,privati,Mažeikių miškų urėdija,Mažeikių girininkija,179,22b,0.3,6127,0004,0134,Plynas kirtimas,2016-04-25,2016-12-31
A - 7060,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Naujosios Akmenės girininkija,14,11,1.3,0,0,0,Atvejinis kirtimas,2016-01-07,2016-12-31
A - 7060,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Naujosios Akmenės girininkija,14,16,0.9,0,0,0,Plynas kirtimas,2016-01-07,2016-12-31
A - 7060,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Naujosios Akmenės girininkija,14,19,0.4,0,0,0,Atvejinis kirtimas,2016-01-07,2016-12-31
A - 7060,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Naujosios Akmenės girininkija,14,9a,0.6,0,0,0,Atvejinis kirtimas,2016-01-07,2016-12-31
A - 7060,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Naujosios Akmenės girininkija,18,1,0.4,0,0,0,Plynas kirtimas,2016-01-07,2016-12-31
A - 7060,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Naujosios Akmenės girininkija,18,"10a,11a",2.0,0,0,0,Atvejinis kirtimas,2016-01-07,2016-12-31
A - 7060,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Naujosios Akmenės girininkija,18,15a,1.4,0,0,0,Atvejinis kirtimas,2016-01-07,2016-12-31
A - 7060,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Naujosios Akmenės girininkija,18,17a,1.5,0,0,0,Atvejinis kirtimas,2016-01-07,2016-12-31
A - 7060,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Naujosios Akmenės girininkija,18,"3,15b",1.7,0,0,0,Atvejinis kirtimas,2016-01-07,2016-12-31
A - 7060,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Naujosios Akmenės girininkija,18,9a,0.4,0,0,0,Plynas kirtimas,2016-01-07,2016-12-31
A - 7060,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Naujosios Akmenės girininkija,30,30,1.7,0,0,0,Plynas kirtimas,2016-01-07,2016-12-31
A - 7061,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Naujosios Akmenės girininkija,42,11,1.9,0,0,0,Kiti tarpiniai kirtimai,2016-01-21,2016-12-31
A - 7061,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Naujosios Akmenės girininkija,44,2,0.9,0,0,0,Kiti tarpiniai kirtimai,2016-01-21,2016-12-31
A - 7061,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Naujosios Akmenės girininkija,47,2,0.2,0,0,0,Kiti tarpiniai kirtimai,2016-01-21,2016-12-31
A - 7064,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Naujosios Akmenės girininkija,14,6,0.1,0,0,0,Plynas kirtimas,2016-01-22,2016-12-31
A - 7064,Šiaulių,Mažeikių rajono kontroliuojama teritorija,valstybinė,Mažeikių miškų urėdija,Naujosios Akmenės girininkija,17,11,0.1,0,0,0,Plynas kirtimas,2016-01-22,2016-12-31
